id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
211,37.0,91.0,0.0,3.9,4.9,0.0,4.9,0.0,0.0,0.2,0.09,0.06,0.01,2.6,2.2,1.0,7.0,0.0,0.0,0.1,0.04,0.17,0.9,0.04,5.3,0.3,0.32,1.5,1.7,121.0,97.0,0.09,11.1,0.54,28.6,53.0,150.0,0.0,0.002,1.6,0.01,ALA/EPA,0.0,0.0,0.0
212,65.4,88.4,0.0,3.1,4.7,0.0,4.7,0.0,0.0,3.8,2.3,1.1,0.13,14.0,46.0,41.3,28.0,0.03,0.1,0.34,0.04,0.19,0.73,0.04,5.5,0.3,0.35,3.5,1.4,124.0,92.0,0.09,9.0,0.38,11.6,48.0,157.0,0.003,0.01,1.4,0.04,ALA/EPA,0.1,0.0,0.0
213,47.6,90.1,0.0,3.5,4.8,0.0,4.8,0.0,0.0,1.6,1.1,0.45,0.04,6.3,18.9,17.6,7.8,0.02,0.04,0.2,0.04,0.19,0.71,0.06,2.7,0.3,0.35,3.5,0.52,125.0,91.0,0.09,8.6,0.52,11.9,47.0,155.0,0.003,0.01,1.5,0.02,ALA/EPA,0.0,0.0,0.0
214,36.6,91.0,0.0,3.9,4.8,0.0,4.8,0.0,0.0,0.2,0.09,0.06,0.01,2.6,2.2,1.0,7.0,0.0,0.0,0.1,0.04,0.17,0.9,0.04,5.3,0.3,0.32,1.5,1.7,121.0,97.0,0.09,11.1,0.54,28.6,53.0,150.0,0.0,0.002,1.6,0.01,ALA/EPA,0.0,0.0,0.0
215,352.0,4.9,0.0,36.1,50.4,0.0,50.4,0.0,0.0,0.64,0.4,0.2,0.029,12.0,122.0,110.0,70.0,5.4,0.19,0.5,0.09,0.46,2.3,0.07,15.0,0.7,3.2,3.9,4.0,1280.0,970.0,0.27,150.0,4.0,130.0,550.0,1590.0,0.0,0.0,11.0,0.02,ALA/EPA,0.0,0.0,0.0
216,477.0,6.5,0.0,25.2,35.1,0.0,35.1,0.0,0.0,26.2,15.8,8.4,0.72,97.0,253.0,230.0,140.0,1.2,0.5,1.7,0.27,1.4,6.3,0.2,40.0,1.5,2.7,24.0,11.0,1047.0,714.0,0.7,27.0,3.1,89.0,371.0,1160.0,0.14,0.17,7.4,0.15,ALA/EPA,0.4,0.0,0.0
217,442.0,10.0,0.0,29.8,43.9,0.0,43.9,0.0,0.0,16.3,9.7,5.1,0.6,60.0,4.0,4.0,1.0,0.1,0.4,1.0,0.4,1.2,2.9,0.2,30.0,2.9,3.0,0.0,4.0,1050.0,930.0,0.3,27.0,4.1,105.0,510.0,1280.0,0.0,0.0,7.4,0.08,ALA/EPA,0.2,0.0,0.0
218,65.4,88.4,0.0,3.1,4.7,0.0,4.7,0.0,0.0,3.8,2.3,1.1,0.13,14.0,46.0,41.3,28.0,0.03,0.1,0.34,0.04,0.19,0.73,0.04,5.5,0.3,0.35,3.5,1.4,124.0,92.0,0.09,9.0,0.38,11.6,48.0,157.0,0.003,0.01,1.4,0.04,ALA/EPA,0.1,0.0,0.0
219,151.0,74.1,0.0,8.4,8.1,0.0,8.1,0.0,0.0,9.4,5.9,2.7,0.3,34.0,122.0,105.0,100.0,0.1,0.19,1.6,0.07,0.42,2.2,0.07,11.0,0.1,0.75,4.0,1.0,290.0,260.0,0.26,11.0,0.9,29.0,180.0,360.0,0.006,0.02,3.0,0.1,ALA/EPA,0.3,0.0,0.0
220,47.6,90.1,0.0,3.5,4.8,0.0,4.8,0.0,0.0,1.6,1.1,0.45,0.04,6.3,18.9,17.6,7.8,0.02,0.04,0.2,0.04,0.19,0.71,0.06,2.7,0.3,0.35,3.5,0.52,125.0,91.0,0.09,8.6,0.52,11.9,47.0,155.0,0.003,0.01,1.5,0.02,ALA/EPA,0.0,0.0,0.0
221,125.0,81.9,0.0,3.1,4.5,0.0,4.5,0.0,0.0,10.5,5.9,3.0,1.2,34.0,91.5,88.0,21.0,0.82,0.25,1.0,0.03,0.16,0.78,0.035,6.0,0.4,0.8,3.4,1.0,101.0,85.0,0.11,2.9,0.3,11.0,40.0,132.0,2.6,0.022,0.0,0.1,ALA/EPA,0.3,0.0,0.0
222,375.0,33.0,0.0,35.6,0.06,0.0,0.056,0.0,0.0,25.8,15.8,6.8,0.56,68.0,360.0,340.0,116.0,0.65,0.9,3.0,0.02,0.62,7.7,0.096,20.0,1.5,0.53,3.0,0.0,1178.0,743.0,1.0,2.0,3.0,41.0,704.0,131.0,0.023,0.36,23.9,0.06,ALA/EPA,0.1,0.0,0.0
223,353.0,43.6,0.0,21.1,0.0,0.0,0.0,0.0,0.0,29.8,17.6,8.2,0.77,88.0,290.0,260.0,180.0,0.23,0.77,2.5,0.043,0.5,3.5,0.18,40.0,0.59,2.0,3.0,0.0,526.0,362.0,0.18,9.0,4.1,39.0,936.0,128.0,0.19,0.14,2.0,0.1,ALA/EPA,0.3,0.0,0.0
224,393.0,37.7,0.0,25.4,0.36,0.0,0.36,0.0,0.0,32.2,19.6,8.1,0.74,84.0,440.0,390.0,300.0,0.34,1.0,2.3,0.037,0.44,4.3,0.055,19.0,0.96,0.29,1.9,0.0,752.0,489.0,0.59,39.0,3.9,30.0,675.0,102.0,0.017,0.08,11.0,0.1,ALA/EPA,0.3,0.0,0.0
225,375.0,33.0,0.0,35.6,0.06,0.0,0.056,0.0,0.0,25.8,15.8,6.8,0.56,68.0,360.0,340.0,116.0,0.65,0.9,3.0,0.02,0.62,7.7,0.096,20.0,1.5,0.53,3.0,0.0,1178.0,743.0,1.0,2.0,3.0,41.0,704.0,131.0,0.023,0.36,23.9,0.06,ALA/EPA,0.2,0.0,0.0
226,467.0,29.1,0.0,27.6,0.0,0.0,0.0,0.0,0.0,39.6,25.4,10.6,2.4,100.0,486.0,478.0,0.0,0.2,0.9,2.3,0.14,1.2,7.2,0.1,53.0,1.5,0.41,0.0,0.0,190.0,796.0,1.1,2.0,2.9,26.0,790.0,114.0,0.09,0.63,5.5,0.12,ALA/EPA,0.3,0.0,0.1
227,327.0,50.5,0.0,18.3,0.1,0.0,0.1,0.0,0.0,28.2,18.1,7.6,1.0,70.0,407.0,401.0,0.0,0.2,0.8,2.3,0.08,0.77,4.6,0.08,125.0,1.5,0.19,0.0,0.0,102.0,218.0,1.0,2.0,0.5,16.0,672.0,250.0,0.093,0.56,3.8,0.1,ALA/EPA,0.2,0.0,0.0
228,208.0,68.5,0.0,11.1,1.2,0.0,1.2,0.0,0.0,17.6,11.3,4.7,0.6,50.0,288.0,283.0,0.0,0.2,0.9,2.3,0.14,1.2,2.4,0.1,53.0,1.5,0.68,0.0,0.0,150.0,216.0,0.2,2.0,0.5,26.0,404.0,132.0,0.1,0.73,2.8,0.08,ALA/EPA,0.2,0.0,0.0
229,327.0,44.7,0.0,25.1,2.2,0.0,2.2,0.0,0.0,24.2,13.1,6.5,1.7,84.9,437.0,412.0,130.0,0.2,0.02,3.0,0.62,0.46,6.5,0.1,14.1,0.43,0.086,0.0,0.0,647.0,393.0,0.91,4.9,0.51,30.1,800.0,128.0,0.038,0.021,14.5,0.08,ALA/EPA,0.2,0.0,0.0
230,333.33,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,20.0,16.67,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.67,0.0,0.0,0.0,0.0,0.06,ALA/EPA,0.1,0.0,0.0
231,250.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,20.45,13.64,0.0,0.0,438.64,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.82,0.0,0.0,0.0,0.0,0.0,629.55,0.0,0.0,0.0,0.0,0.05,ALA/EPA,0.1,0.0,0.0
232,375.0,33.0,0.0,35.6,0.06,0.0,0.056,0.0,0.0,25.8,15.8,6.8,0.56,68.0,360.0,340.0,116.0,0.65,0.9,3.0,0.02,0.62,7.7,0.096,20.0,1.5,0.53,3.0,0.0,1178.0,743.0,1.0,2.0,3.0,41.0,704.0,131.0,0.023,0.36,23.9,0.07,ALA/EPA,0.2,0.0,0.0
233,233.0,59.2,0.0,19.9,2.2,0.0,2.2,0.0,0.0,16.1,9.9,4.6,0.47,78.0,206.0,199.0,42.0,0.1,0.35,2.3,0.03,0.27,4.1,0.006,10.0,0.65,0.064,2.0,0.0,632.0,428.0,0.2,2.0,2.2,24.0,373.0,67.0,0.008,0.02,14.5,0.05,ALA/EPA,0.1,0.0,0.0
234,325.1,0.0,0.0,19.51,0.0,0.0,0.0,0.0,0.0,26.01,13.0,0.0,0.0,97.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.2,0.0,0.0,0.0,0.0,0.0,520.16,0.0,0.0,0.0,0.0,0.05,ALA/EPA,0.1,0.0,0.0
235,300.0,0.0,0.0,23.33,3.33,0.0,0.0,0.0,0.0,23.33,13.33,0.0,0.0,83.33,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,633.33,0.0,0.0,0.0,0.0,0.05,ALA/EPA,0.1,0.0,0.0
237,375.0,33.0,0.0,35.6,0.06,0.0,0.056,0.0,0.0,25.8,15.8,6.8,0.56,68.0,360.0,340.0,116.0,0.65,0.9,3.0,0.02,0.62,7.7,0.096,20.0,1.5,0.53,3.0,0.0,1178.0,743.0,1.0,2.0,3.0,41.0,704.0,131.0,0.023,0.36,23.9,0.12,ALA/EPA,0.3,0.0,0.1
237,375.0,33.0,0.0,35.6,0.06,0.0,0.056,0.0,0.0,25.8,15.8,6.8,0.56,68.0,360.0,340.0,116.0,0.65,0.9,3.0,0.02,0.62,7.7,0.096,20.0,1.5,0.53,3.0,0.0,1178.0,743.0,1.0,2.0,3.0,41.0,704.0,131.0,0.023,0.36,23.9,0.12,ALA/EPA,0.3,0.0,0.1
238,67.9,81.3,0.0,13.2,3.2,0.0,3.2,0.0,0.0,0.25,0.17,0.06,0.8,0.0,2.0,1.2,4.6,0.0,0.01,0.0,0.043,0.3,0.15,0.1,16.0,0.88,0.0,0.0,0.7,92.0,160.0,0.4,10.0,0.57,12.0,40.0,95.0,0.0,0.0,0.0,0.01,ALA/EPA,0.0,0.0,0.1
239,63.9,88.4,0.0,3.3,4.8,0.0,4.8,0.0,0.0,3.5,0.0,0.0,0.0,0.0,16.5,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,14.0,46.0,160.0,0.0,0.0,0.0,0.05,ALA/EPA,0.1,0.0,4000.0
240,90.0,78.2,0.0,2.4,17.1,0.0,1.4,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,176.0,0.0,0.64,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.2,ALA,0.0,40.0,3.0
241,56.5,85.7,0.0,4.6,6.9,1.2,5.7,0.0,0.3,1.1,0.19,0.21,0.081,1.0,1.3,1.0,2.0,0.0,0.2,0.0,0.1,0.3,0.93,0.14,36.6,0.3,0.0,0.0,3.0,130.0,102.0,0.4,19.0,0.5,13.9,67.0,176.0,0.0,0.0,1.9,0.02,ALA/EPA,0.0,5.0,3.0
242,71.6,81.8,0.0,3.8,13.1,0.0,13.1,6.8,1.1,0.2,0.16,0.022,0.0,0.3,2.0,2.0,0.0,0.0,0.0,0.3,0.03,0.19,0.43,0.42,16.0,0.4,0.33,2.3,0.0,112.0,95.0,0.16,14.4,0.33,12.8,64.0,210.0,0.0,0.0,1.0,0.02,ALA/EPA,0.0,5.0,3.0
243,90.1,78.6,0.0,3.8,16.7,0.0,16.7,10.4,0.0,0.9,0.4,0.3,0.1,4.0,2.0,2.0,0.0,0.01,0.01,0.3,0.05,0.21,0.42,0.07,5.0,0.2,0.3,2.2,1.0,150.0,120.0,0.1,5.0,0.5,15.0,65.0,190.0,0.0,0.0,1.0,0.01,ALA/EPA,0.0,0.0,3.0
244,45.3,89.1,0.0,4.3,6.3,0.0,6.3,0.0,0.0,0.32,0.11,0.15,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.3,0.04,0.19,1.2,0.08,4.7,0.4,0.5,2.9,1.6,140.0,109.0,0.09,5.3,0.44,13.7,57.0,187.0,0.003,0.012,1.0,0.01,ALA/EPA,0.0,0.0,6.0
245,75.9,81.4,0.0,4.5,13.8,0.0,13.8,7.5,0.0,0.3,0.11,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.03,0.3,0.04,0.19,0.86,0.1,5.0,0.3,0.5,0.0,4.0,149.0,123.0,0.1,5.0,0.4,17.0,66.0,191.0,0.0,0.0,1.0,0.01,ALA/EPA,0.0,0.0,6.0
246,40.5,90.3,0.0,4.3,5.1,0.0,4.8,0.0,0.0,0.32,0.11,0.15,0.0,1.0,0.8,0.72,0.48,0.0,0.0,0.3,0.04,0.19,1.2,0.08,4.7,0.4,0.5,2.9,1.6,140.0,109.0,0.09,5.3,0.44,13.7,57.0,187.0,0.003,0.012,1.0,0.01,ALA/EPA,0.0,0.0,6.0
247,89.6,79.7,0.0,3.9,9.1,0.81,8.3,0.0,1.8,3.8,2.5,0.86,0.12,14.5,25.6,25.6,0.0,0.07,0.077,0.0,0.06,0.17,0.51,0.11,26.0,0.23,0.0,0.0,0.55,126.0,94.8,0.19,5.0,0.4,3.3,51.2,13.4,0.0,0.0,5.0,0.05,ALA/EPA,0.1,5.0,3.0
248,94.9,78.0,0.0,3.8,14.3,0.0,14.3,8.8,0.9,2.3,1.4,0.6,0.1,10.7,14.5,13.6,5.6,0.04,0.03,0.7,0.03,0.2,1.4,0.013,18.1,0.18,0.3,2.0,0.7,109.0,130.0,0.14,28.6,0.3,12.8,82.0,210.0,0.0,0.0,1.0,0.05,ALA/EPA,0.1,5.0,3.0
249,115.0,75.6,0.0,5.4,15.6,0.0,15.6,10.1,0.0,3.4,2.1,0.97,0.08,11.0,27.4,25.7,10.2,0.05,0.08,0.7,0.03,0.17,0.44,0.05,13.5,0.17,0.35,0.0,0.94,121.0,140.0,0.1,6.0,0.52,14.2,65.0,240.0,0.0,0.0,1.0,0.04,ALA/EPA,0.1,0.0,3.0
250,85.9,80.9,0.0,3.5,13.7,0.0,13.7,8.2,0.0,1.9,1.2,0.6,0.0,4.0,27.0,27.0,0.0,0.35,0.03,0.7,0.04,0.15,0.46,0.07,4.0,0.3,0.35,0.0,0.7,131.0,140.0,0.1,4.0,0.3,14.0,49.0,157.0,0.0,0.0,1.0,0.04,ALA/EPA,0.1,0.0,6.0
251,81.9,81.4,0.0,2.8,14.3,0.0,14.3,8.8,0.0,1.5,1.0,0.4,0.0,0.0,2.7,2.0,4.0,0.1,0.0,0.3,0.03,0.14,0.42,0.07,4.0,0.3,0.3,0.0,0.0,110.0,86.0,0.1,4.0,0.3,12.0,41.0,139.0,0.0,0.0,1.0,0.03,ALA/EPA,0.0,2.0,2.0
252,75.4,82.9,0.0,2.9,12.8,0.0,12.8,7.3,0.0,1.4,0.9,0.4,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.3,0.03,0.16,0.42,0.05,5.0,0.2,0.3,0.0,0.0,107.0,81.0,0.1,4.0,0.3,11.0,45.0,135.0,0.0,0.0,1.0,0.02,ALA/EPA,0.0,0.0,2.0
253,69.2,84.2,0.0,3.0,11.6,0.0,11.6,6.1,0.0,1.2,0.8,0.3,0.0,0.0,27.0,27.0,0.0,0.12,0.0,0.3,0.03,0.15,0.42,0.07,5.0,0.3,0.3,0.0,0.0,115.0,90.0,0.1,4.0,0.3,13.0,43.0,145.0,0.0,0.0,1.0,0.03,ALA/EPA,0.0,0.0,2.0
254,61.4,87.9,0.0,4.0,5.5,0.0,5.5,0.0,0.0,2.6,1.5,0.72,0.13,10.2,9.8,9.1,4.1,0.06,0.04,0.7,0.04,0.18,0.44,0.05,3.7,0.2,0.5,2.6,0.7,142.0,170.0,0.09,3.7,0.59,14.3,80.0,280.0,0.0,0.0,2.0,0.04,ALA/EPA,0.1,0.0,6.0
255,70.7,84.7,0.0,3.5,9.9,0.0,9.8,4.3,0.0,1.9,1.2,0.6,0.0,4.0,16.0,15.0,5.0,0.35,0.03,0.7,0.04,0.15,0.46,0.07,4.0,0.3,0.35,0.0,0.7,131.0,140.0,0.1,4.0,0.3,14.0,49.0,157.0,0.0,0.0,1.0,0.04,ALA/EPA,0.1,0.0,6.0
256,139.0,78.0,0.0,6.4,5.4,0.0,5.4,0.0,0.0,10.2,6.8,2.4,0.28,11.0,121.0,115.0,36.0,0.05,0.38,0.8,0.03,0.36,1.6,0.05,6.0,0.2,0.3,0.0,0.0,150.0,130.0,0.3,4.0,0.5,12.0,71.0,150.0,0.0,0.0,2.0,0.06,ALA/EPA,0.2,0.0,6.0
257,49.0,88.0,0.0,11.1,0.7,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.022,0.32,3.4,0.012,9.2,0.1,0.14,7.0,0.3,11.0,21.0,0.2,6.8,0.02,12.0,170.0,154.0,0.04,0.006,5.4,0.0,N/A,0.0,0.0,0.0
258,155.0,75.3,0.0,13.1,0.41,0.0,0.41,0.0,0.0,11.2,3.1,4.9,1.3,844.0,90.0,90.0,0.0,5.1,0.74,0.3,0.43,0.79,3.5,0.15,66.0,1.6,1.8,0.0,0.0,64.0,226.0,3.7,13.0,1.5,13.0,141.0,132.0,0.038,0.062,32.0,0.05,ALA/DHA,0.0,0.0,0.0
259,0.16,0.53,4.5,0.25,80.0,5.4,1.9,0.0,0.0,63.0,178.0,2.7,13.0,1.4,16.0,100.0,150.0,0.1,0.5,36.4,184.0,71.9,0.0,13.0,0.7,0.0,0.7,0.0,0.0,14.4,3.9,6.9,1.0,680.0,740.0,540.0,1200.0,5.0,0.74,0.3,0.0,N/A,0.0,0.0,0.0
260,0.29,0.4,4.2,0.3,159.0,2.0,3.7,53.0,0.0,140.0,590.0,7.2,12.0,3.8,16.0,51.0,138.0,0.13,0.35,19.0,353.0,51.7,0.0,16.1,0.3,0.0,0.3,0.0,0.0,31.9,8.6,12.3,5.7,1260.0,886.0,881.0,29.0,5.6,5.5,2.0,0.03,DHA,0.0,0.0,0.0
261,217.0,65.7,0.0,18.3,0.0,0.0,0.0,0.0,0.0,16.0,4.4,6.3,3.3,77.0,44.0,44.0,0.0,0.1,0.3,1.0,0.048,0.088,9.2,4.0,4.0,0.32,0.77,0.0,0.7,12.0,132.0,0.95,6.9,1.3,18.0,73.0,156.0,0.018,0.041,15.5,0.04,ALA,0.1,0.0,0.0
262,110.0,75.3,0.0,22.4,0.0,0.0,0.0,0.0,0.0,2.3,0.77,0.6,0.55,76.0,17.0,17.0,0.0,0.0,0.01,6.0,0.14,0.18,12.0,0.67,8.0,0.43,0.66,0.0,6.1,15.0,179.0,4.0,2.0,0.1,31.0,47.0,281.0,0.019,0.5,16.6,0.03,ALA,0.1,0.0,0.0
263,232.0,64.6,0.0,17.3,0.0,0.0,0.0,0.0,0.0,18.1,5.1,7.4,3.9,72.0,32.0,32.0,0.0,0.1,0.3,0.1,0.09,0.14,6.4,0.32,8.0,0.31,0.96,0.0,2.0,10.0,179.0,1.0,6.9,1.0,18.7,61.0,196.0,0.02,0.04,10.0,0.05,ALA,0.1,0.0,0.0
264,114.0,75.9,0.0,20.5,0.0,0.0,0.0,0.0,0.0,3.6,1.4,0.85,0.96,72.0,1.0,1.0,0.0,0.0,0.0,7.0,0.09,0.18,6.6,0.34,20.0,1.7,1.1,0.0,0.0,17.0,177.0,2.0,2.0,2.4,17.0,86.0,289.0,0.05,0.16,26.4,0.03,ALA,0.1,0.0,0.0
265,183.0,68.2,0.0,20.6,0.0,0.0,0.0,0.0,0.0,11.2,3.7,3.2,2.6,86.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.24,9.4,0.25,11.4,0.0,0.84,0.0,1.7,15.0,188.0,1.8,6.9,0.8,21.0,95.0,250.0,0.021,0.063,7.3,0.03,ALA,0.1,0.0,0.0
266,155.0,68.3,0.0,22.8,0.0,0.0,0.0,0.0,0.0,7.1,2.8,1.9,0.9,84.0,12.0,12.0,0.0,0.0,0.0,0.0,0.13,0.38,4.3,0.64,31.0,0.49,0.0,0.0,7.2,13.0,312.0,2.6,0.0,2.3,24.0,87.0,420.0,0.0,0.0,16.8,0.06,ALA,0.1,0.0,0.0
267,366.0,49.7,0.0,15.9,0.0,0.0,0.0,0.0,0.0,33.6,9.8,17.8,3.8,80.0,17.0,17.0,0.0,0.0,0.0,0.0,0.085,0.25,3.6,0.39,4.0,0.34,0.0,0.0,4.2,12.0,234.0,2.5,0.0,1.7,18.0,73.0,308.0,0.0,0.0,14.4,0.08,ALA,0.2,0.0,0.0
268,288.0,56.6,0.0,18.5,0.0,0.0,0.0,0.0,0.0,23.8,8.4,9.7,3.1,95.0,73.0,73.0,0.0,0.0,0.0,0.0,0.12,0.22,6.1,0.41,6.0,0.4,0.0,0.0,5.2,12.0,248.0,3.5,0.0,2.2,22.0,54.0,199.0,0.0,0.0,13.3,0.03,ALA,0.1,0.0,0.0
269,227.0,64.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,17.2,5.9,8.2,2.3,76.0,26.0,26.0,0.0,0.0,0.7,6.0,0.3,0.2,7.3,0.33,25.0,1.8,1.6,0.0,0.0,14.0,196.0,2.5,2.0,1.8,22.0,38.0,270.0,0.047,0.24,12.4,0.07,ALA,0.2,0.0,0.0
270,157.0,71.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,8.5,2.2,3.0,2.4,74.0,13.0,13.0,0.0,0.0,0.0,7.0,0.1,0.18,10.6,0.46,16.0,2.0,0.8,2.0,0.0,15.0,175.0,0.98,2.0,2.4,20.0,63.0,247.0,0.019,0.07,28.6,0.02,ALA,0.0,0.0,0.0
271,105.0,74.9,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.99,0.36,0.22,0.24,45.0,10.0,10.0,0.0,0.0,0.0,7.0,0.047,0.081,11.6,0.46,7.0,0.52,0.59,0.0,0.0,8.0,210.0,1.0,2.0,1.8,20.0,46.0,333.0,0.03,0.13,22.4,0.02,ALA,0.0,0.0,0.0
272,145.0,71.6,0.0,22.2,0.0,0.0,0.0,0.0,0.0,6.2,1.9,1.9,1.5,62.0,11.0,11.0,0.0,0.0,0.25,1.0,0.07,0.09,12.1,0.53,9.0,0.0,0.84,0.0,4.6,14.0,212.0,1.1,6.9,0.8,21.0,66.0,264.0,0.018,0.039,6.5,0.02,ALA,0.0,0.0,0.0
273,166.0,70.5,0.0,19.9,0.0,0.0,0.0,0.0,0.0,9.6,2.6,3.1,2.4,99.0,39.0,39.0,0.0,0.1,0.66,0.0,0.083,0.16,11.7,0.5,12.0,0.4,0.96,2.0,2.5,13.0,165.0,0.73,6.9,1.0,19.0,83.0,262.0,0.015,0.042,10.0,0.03,ALA,0.1,0.0,0.0
274,682.0,16.1,0.0,14.6,0.0,0.0,0.0,0.0,0.0,69.3,28.2,27.1,7.2,100.0,0.0,0.0,0.0,0.0,0.08,46.0,0.37,0.15,3.4,0.28,2.0,0.0,0.4,1.0,0.0,8.0,120.0,1.0,13.0,1.7,15.0,680.0,240.0,0.01,0.1,4.0,0.06,ALA,0.2,0.0,0.0
275,219.0,66.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,16.5,7.0,7.8,1.2,70.0,0.0,0.0,0.0,0.0,0.1,5.0,0.92,0.21,7.2,0.39,4.0,0.56,0.6,0.0,0.0,9.0,149.0,1.8,2.0,2.7,18.0,74.0,291.0,0.011,0.084,25.5,0.04,ALA,0.1,0.0,0.0
276,156.0,70.4,0.0,22.0,0.0,0.0,0.0,0.0,0.0,7.6,2.9,3.1,0.8,64.4,0.0,0.0,0.0,0.0,0.0,5.0,0.83,0.21,12.9,0.47,5.4,3.1,1.1,3.0,0.0,5.8,172.0,1.8,2.4,2.3,23.2,72.0,292.0,0.04,0.31,14.0,0.02,ALA,0.1,0.0,0.0
277,352.0,48.9,0.0,21.7,0.0,0.0,0.0,0.0,0.0,29.5,10.9,11.9,4.5,72.0,9.0,9.0,0.0,0.0,0.01,10.0,0.82,0.2,8.5,0.55,3.0,2.0,0.53,5.5,0.0,11.0,150.0,1.8,3.0,1.4,24.0,65.0,315.0,0.06,0.13,14.0,0.03,ALA,0.1,0.0,0.0
278,281.0,59.3,0.0,17.1,0.0,0.0,0.0,0.0,0.0,23.6,8.9,10.2,2.2,78.0,0.0,0.0,0.0,0.0,0.05,10.0,0.62,0.27,8.5,0.42,4.0,0.87,0.79,0.0,0.0,7.0,240.0,1.0,2.0,1.3,22.0,75.0,260.0,0.01,0.085,27.3,0.05,ALA,0.2,0.0,0.0
279,305.0,57.2,0.0,16.3,0.0,0.0,0.0,0.0,0.0,26.6,10.4,11.9,1.7,70.6,0.0,0.0,0.0,0.0,0.01,11.0,0.79,0.2,7.5,0.39,3.2,2.1,0.88,0.0,5.1,9.4,151.0,1.8,2.6,1.6,16.0,63.0,212.0,0.015,0.048,32.4,0.02,ALA,0.1,0.0,0.0
280,291.0,58.5,0.0,16.0,0.5,0.0,0.5,0.0,0.0,25.0,8.3,11.2,3.0,6.2,0.0,0.0,0.0,0.0,0.1,7.0,1.0,0.2,4.0,0.5,3.0,1.0,0.6,0.0,0.0,10.0,190.0,2.5,2.0,2.6,30.0,60.0,300.0,0.01,0.04,25.5,0.04,ALA,0.1,0.0,0.0
281,349.0,49.3,0.0,21.5,0.0,0.0,0.0,0.0,0.0,29.2,9.4,12.2,4.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,8.8,0.0,0.0,0.0,0.0,0.0,0.0,13.0,160.0,1.8,0.0,2.3,18.0,96.5,270.0,0.0,0.0,14.0,0.04,ALA,0.1,0.0,0.0
282,471.0,40.4,0.0,12.5,0.5,0.0,0.5,0.0,0.0,46.6,19.4,21.2,3.5,57.0,11.0,11.0,0.0,0.0,0.08,46.0,0.32,0.12,4.2,0.27,1.5,0.0,0.6,0.0,0.0,6.0,70.0,0.9,11.0,1.5,13.0,1470.0,230.0,0.01,0.04,1.0,0.06,ALA,0.2,0.0,0.0
283,158.0,70.1,0.0,22.3,0.0,0.0,0.0,0.0,0.0,7.6,2.9,3.1,0.8,68.4,2.0,2.0,0.0,0.0,0.0,5.0,0.83,0.21,13.2,0.47,5.4,3.1,1.1,0.0,0.0,5.8,196.0,1.8,2.4,2.3,23.2,76.0,370.0,0.013,0.044,30.0,0.02,ALA,0.1,0.0,0.0
